,Date,Symbol_spot,Open_spot,High_spot,Low_spot,Close_spot,Volume_spot,Symbol_fut,Open_fut,High_fut,Low_fut,Close_fut,Volume_fut,Diff
0,2020-02-11 09:00:00,^BTCUSD,9848.43,10202.47,9848.43,10202.22,3732,BTN20,10685.0,10685.0,10685.0,10685.0,1.0,-482.78000000000065
1,2020-02-11 13:00:00,^BTCUSD,10251.21,10296.13,10218.39,10287.14,3577,BTN20,10920.0,10920.0,10920.0,10920.0,1.0,-632.8600000000006
2,2020-02-13 10:00:00,^BTCUSD,10262.47,10288.2,10161.06,10164.89,3552,BTN20,11060.0,11060.0,11060.0,11060.0,1.0,-895.1100000000006
3,2020-02-27 09:00:00,^BTCUSD,8863.52,8901.78,8833.8,8850.97,3518,BTN20,9180.0,9180.0,9180.0,9180.0,2.0,-329.03000000000065
4,2020-03-05 09:00:00,^BTCUSD,9044.12,9106.74,9041.3,9104.38,3128,BTN20,9450.0,9450.0,9450.0,9450.0,1.0,-345.6200000000008
5,2020-03-19 14:00:00,^BTCUSD,6150.7,6251.59,6112.7,6235.29,4259,BTN20,6375.0,6375.0,6375.0,6375.0,1.0,-139.71000000000004
6,2020-04-20 07:00:00,^BTCUSD,6970.78,7067.12,6925.34,7044.44,3366,BTN20,7080.0,7080.0,7080.0,7080.0,1.0,-35.5600000000004
7,2020-04-20 11:00:00,^BTCUSD,7082.85,7094.62,7043.89,7055.74,2887,BTN20,7105.0,7105.0,7105.0,7105.0,1.0,-49.26000000000022
8,2020-04-21 04:00:00,^BTCUSD,6874.79,6882.27,6786.28,6838.96,2596,BTN20,6900.0,6900.0,6830.0,6830.0,28.0,8.960000000000036
9,2020-04-21 07:00:00,^BTCUSD,6805.73,6847.6,6800.58,6817.27,2704,BTN20,6855.0,6855.0,6855.0,6855.0,1.0,-37.72999999999956
10,2020-04-21 09:00:00,^BTCUSD,6844.24,6881.22,6823.42,6823.96,3100,BTN20,6865.0,6865.0,6865.0,6865.0,5.0,-41.039999999999964
11,2020-04-21 10:00:00,^BTCUSD,6823.96,6845.8,6812.62,6837.46,3223,BTN20,6865.0,6865.0,6865.0,6865.0,1.0,-27.539999999999964
12,2020-04-22 05:00:00,^BTCUSD,6962.67,6965.69,6940.62,6949.2,2322,BTN20,6990.0,6990.0,6990.0,6990.0,2.0,-40.80000000000018
13,2020-04-22 09:00:00,^BTCUSD,7073.22,7134.2,7062.43,7105.49,3420,BTN20,7185.0,7190.0,7185.0,7190.0,3.0,-84.51000000000022
14,2020-04-22 10:00:00,^BTCUSD,7105.5,7125.64,7094.59,7123.57,3165,BTN20,7195.0,7195.0,7195.0,7195.0,4.0,-71.43000000000029
15,2020-04-22 14:00:00,^BTCUSD,7106.76,7125.31,7096.88,7097.86,2844,BTN20,7190.0,7190.0,7190.0,7190.0,9.0,-92.14000000000033
16,2020-04-22 15:00:00,^BTCUSD,7097.64,7120.91,7094.12,7120.91,2784,BTN20,7190.0,7190.0,7190.0,7190.0,1.0,-69.09000000000015
17,2020-04-23 07:00:00,^BTCUSD,7138.47,7191.32,7124.83,7181.34,2513,BTN20,7260.0,7265.0,7260.0,7265.0,4.0,-83.65999999999985
18,2020-04-23 08:00:00,^BTCUSD,7182.79,7264.47,7165.32,7256.76,2777,BTN20,7280.0,7280.0,7280.0,7280.0,4.0,-23.23999999999978
19,2020-04-23 10:00:00,^BTCUSD,7551.26,7563.75,7492.9,7539.53,3271,BTN20,7690.0,7695.0,7685.0,7685.0,5.0,-145.47000000000025
20,2020-04-23 15:00:00,^BTCUSD,7533.25,7565.85,7531.99,7541.68,2807,BTN20,7695.0,7695.0,7695.0,7695.0,1.0,-153.3199999999997
21,2020-04-24 15:00:00,^BTCUSD,7529.4,7552.94,7528.67,7532.87,3122,BTN20,7635.0,7635.0,7635.0,7635.0,1.0,-102.13000000000011
22,2020-04-26 19:00:00,^BTCUSD,7703.27,7777.03,7703.2,7749.73,4148,BTN20,7815.0,7860.0,7815.0,7860.0,4.0,-110.27000000000044
23,2020-04-27 00:00:00,^BTCUSD,7738.0,7747.95,7696.74,7702.29,2732,BTN20,7825.0,7825.0,7825.0,7825.0,1.0,-122.71000000000004
24,2020-04-27 07:00:00,^BTCUSD,7723.53,7731.49,7688.84,7703.11,2805,BTN20,7810.0,7810.0,7810.0,7810.0,1.0,-106.89000000000033
25,2020-04-27 11:00:00,^BTCUSD,7687.8,7694.87,7670.54,7672.99,3113,BTN20,7760.0,7760.0,7760.0,7760.0,1.0,-87.01000000000022
26,2020-04-27 17:00:00,^BTCUSD,7738.59,7782.55,7728.84,7776.26,3206,BTN20,7870.0,7870.0,7870.0,7870.0,1.0,-93.73999999999978
27,2020-04-27 18:00:00,^BTCUSD,7776.18,7790.61,7758.9,7788.28,3383,BTN20,7880.0,7880.0,7880.0,7880.0,1.0,-91.72000000000025
28,2020-04-27 19:00:00,^BTCUSD,7788.28,7793.01,7735.99,7750.1,3251,BTN20,7890.0,7890.0,7855.0,7855.0,2.0,-104.89999999999964
29,2020-04-28 02:00:00,^BTCUSD,7721.52,7721.52,7700.42,7711.27,2253,BTN20,7810.0,7810.0,7810.0,7810.0,1.0,-98.72999999999956
30,2020-04-28 03:00:00,^BTCUSD,7711.26,7713.22,7689.76,7698.34,2336,BTN20,7775.0,7775.0,7775.0,7775.0,1.0,-76.65999999999985
31,2020-04-28 04:00:00,^BTCUSD,7698.35,7753.46,7696.36,7751.11,2569,BTN20,7850.0,7850.0,7850.0,7850.0,1.0,-98.89000000000033
32,2020-04-28 07:00:00,^BTCUSD,7741.3,7770.42,7726.32,7769.9,2853,BTN20,7860.0,7885.0,7860.0,7885.0,3.0,-115.10000000000036
33,2020-04-28 10:00:00,^BTCUSD,7692.82,7731.97,7677.01,7724.14,3375,BTN20,7790.0,7790.0,7790.0,7790.0,1.0,-65.85999999999967
34,2020-04-28 13:00:00,^BTCUSD,7736.8,7751.64,7735.52,7748.49,2902,BTN20,7830.0,7830.0,7830.0,7830.0,1.0,-81.51000000000022
35,2020-04-28 14:00:00,^BTCUSD,7748.6,7755.77,7717.19,7722.39,2953,BTN20,7805.0,7805.0,7805.0,7805.0,2.0,-82.60999999999967
36,2020-04-28 19:00:00,^BTCUSD,7759.19,7775.35,7745.07,7745.14,3165,BTN20,7860.0,7860.0,7860.0,7860.0,1.0,-114.85999999999967
37,2020-04-28 21:00:00,^BTCUSD,7770.62,7850.87,7734.28,7796.93,3879,BTN20,7865.0,7870.0,7865.0,7870.0,2.0,-73.06999999999971
38,2020-04-29 01:00:00,^BTCUSD,7872.65,7968.11,7861.9,7956.55,3654,BTN20,8030.0,8030.0,8030.0,8030.0,1.0,-73.44999999999982
39,2020-04-29 03:00:00,^BTCUSD,7954.16,7979.17,7941.98,7953.01,2839,BTN20,8060.0,8060.0,8060.0,8060.0,2.0,-106.98999999999978
40,2020-04-29 08:00:00,^BTCUSD,8253.08,8394.64,8253.08,8312.88,4785,BTN20,8420.0,8420.0,8420.0,8420.0,1.0,-107.1200000000008
41,2020-04-29 09:00:00,^BTCUSD,8312.96,8368.0,8282.48,8367.41,4040,BTN20,8400.0,8400.0,8400.0,8400.0,1.0,-32.590000000000146
42,2020-04-29 11:00:00,^BTCUSD,8378.72,8748.44,8352.78,8603.69,4574,BTN20,8490.0,8885.0,8490.0,8885.0,5.0,-281.3099999999995
43,2020-04-29 12:00:00,^BTCUSD,8603.7,8928.42,8602.42,8716.02,4738,BTN20,8985.0,8985.0,8900.0,8900.0,2.0,-183.97999999999956
44,2020-04-29 13:00:00,^BTCUSD,8716.04,8740.98,8603.13,8625.93,3960,BTN20,8835.0,8835.0,8835.0,8835.0,3.0,-209.0699999999997
45,2020-04-29 17:00:00,^BTCUSD,8863.77,8863.77,8696.18,8761.39,4178,BTN20,8910.0,8910.0,8910.0,8910.0,1.0,-148.61000000000058
46,2020-04-29 21:00:00,^BTCUSD,8851.59,8963.54,8822.87,8959.69,3771,BTN20,9050.0,9050.0,9050.0,9050.0,1.0,-90.30999999999949
47,2020-04-29 23:00:00,^BTCUSD,9287.82,9289.85,9051.6,9161.76,4719,BTN20,9225.0,9355.0,9225.0,9355.0,5.0,-193.23999999999978
48,2020-04-30 00:00:00,^BTCUSD,9161.77,9394.58,9161.06,9379.37,4533,BTN20,9410.0,9450.0,9410.0,9450.0,3.0,-70.6299999999992
49,2020-04-30 02:00:00,^BTCUSD,9318.0,9334.65,9081.78,9185.1,4149,BTN20,9470.0,9470.0,9310.0,9360.0,10.0,-174.89999999999964
50,2020-04-30 03:00:00,^BTCUSD,9185.1,9221.44,9099.36,9118.3,3149,BTN20,9280.0,9280.0,9280.0,9280.0,2.0,-161.70000000000073
51,2020-04-30 04:00:00,^BTCUSD,9118.3,9118.3,8675.39,8676.22,4272,BTN20,9245.0,9245.0,9015.0,9015.0,11.0,-338.78000000000065
52,2020-04-30 05:00:00,^BTCUSD,8675.88,8899.94,8559.05,8896.6,3841,BTN20,8750.0,8985.0,8750.0,8985.0,4.0,-88.39999999999964
53,2020-04-30 08:00:00,^BTCUSD,8762.0,8868.5,8725.02,8866.51,3755,BTN20,8960.0,8960.0,8960.0,8960.0,1.0,-93.48999999999978
54,2020-04-30 11:00:00,^BTCUSD,8788.09,8793.05,8634.92,8689.94,4211,BTN20,8800.0,8800.0,8800.0,8800.0,1.0,-110.05999999999949
55,2020-04-30 12:00:00,^BTCUSD,8689.91,8707.82,8414.32,8563.78,4628,BTN20,8695.0,8695.0,8675.0,8675.0,2.0,-111.21999999999935
56,2020-04-30 13:00:00,^BTCUSD,8563.78,8725.3,8562.08,8669.84,4296,BTN20,8780.0,8780.0,8780.0,8780.0,1.0,-110.15999999999985
57,2020-04-30 15:00:00,^BTCUSD,8847.51,8885.89,8706.53,8826.78,4165,BTN20,8925.0,8925.0,8925.0,8925.0,1.0,-98.21999999999935
58,2020-04-30 20:00:00,^BTCUSD,8712.68,8762.7,8665.47,8665.89,3570,BTN20,8885.0,8885.0,8885.0,8885.0,4.0,-219.11000000000058
59,2020-04-30 23:00:00,^BTCUSD,8677.06,8800.44,8677.06,8794.13,3714,BTN20,8855.0,8855.0,8855.0,8855.0,1.0,-60.8700000000008
60,2020-05-01 08:00:00,^BTCUSD,8885.89,8925.1,8787.55,8798.71,3721,BTN20,9035.0,9035.0,9035.0,9035.0,2.0,-236.29000000000087
61,2020-05-01 10:00:00,^BTCUSD,8834.05,8868.73,8737.08,8737.08,3637,BTN20,8955.0,8955.0,8930.0,8930.0,2.0,-192.92000000000007
62,2020-05-01 15:00:00,^BTCUSD,8732.51,8745.66,8678.0,8735.18,3459,BTN20,8850.0,8850.0,8825.0,8825.0,2.0,-89.81999999999971
63,2020-05-04 07:00:00,^BTCUSD,8688.16,8756.35,8660.7,8720.82,3021,BTN20,8795.0,8810.0,8795.0,8810.0,3.0,-89.18000000000029
64,2020-05-04 08:00:00,^BTCUSD,8720.82,8845.36,8720.82,8841.46,3250,BTN20,8885.0,8885.0,8885.0,8885.0,2.0,-43.54000000000087
65,2020-05-04 17:00:00,^BTCUSD,8956.05,8968.06,8874.87,8883.46,3177,BTN20,9065.0,9065.0,9065.0,9065.0,1.0,-181.54000000000087
66,2020-05-05 01:00:00,^BTCUSD,9022.78,9058.25,8980.76,9031.79,2769,BTN20,9200.0,9200.0,9180.0,9195.0,8.0,-163.20999999999913
67,2020-05-05 04:00:00,^BTCUSD,9033.34,9075.07,9000.17,9009.99,2481,BTN20,9240.0,9240.0,9240.0,9240.0,1.0,-230.01000000000022
68,2020-05-05 05:00:00,^BTCUSD,9009.99,9010.05,8792.58,8855.59,2968,BTN20,9150.0,9150.0,9100.0,9100.0,5.0,-244.40999999999985
69,2020-05-05 09:00:00,^BTCUSD,8925.38,8930.76,8828.81,8885.49,3146,BTN20,9010.0,9010.0,8985.0,8995.0,6.0,-109.51000000000022
70,2020-05-05 10:00:00,^BTCUSD,8885.54,8885.71,8839.02,8851.65,3055,BTN20,9000.0,9000.0,8995.0,8995.0,2.0,-143.35000000000036
71,2020-05-05 11:00:00,^BTCUSD,8851.65,8895.07,8834.19,8885.12,3089,BTN20,9005.0,9005.0,9005.0,9005.0,2.0,-119.8799999999992
72,2020-05-05 14:00:00,^BTCUSD,8901.33,8938.69,8890.25,8915.61,3225,BTN20,9015.0,9015.0,9010.0,9010.0,2.0,-94.38999999999942
73,2020-05-05 15:00:00,^BTCUSD,8915.62,8966.56,8911.88,8955.93,3211,BTN20,9075.0,9075.0,9075.0,9075.0,1.0,-119.06999999999971
74,2020-05-06 05:00:00,^BTCUSD,9101.93,9284.69,9081.61,9238.57,2917,BTN20,9370.0,9395.0,9370.0,9395.0,2.0,-156.4300000000003
75,2020-05-06 06:00:00,^BTCUSD,9238.57,9357.7,9210.33,9336.19,2948,BTN20,9390.0,9430.0,9390.0,9430.0,9.0,-93.80999999999949
76,2020-05-06 07:00:00,^BTCUSD,9336.19,9394.25,9240.91,9243.11,3372,BTN20,9415.0,9415.0,9415.0,9415.0,1.0,-171.88999999999942
77,2020-05-06 08:00:00,^BTCUSD,9242.15,9281.52,9141.58,9233.35,3258,BTN20,9350.0,9350.0,9300.0,9300.0,2.0,-66.64999999999964
78,2020-05-06 11:00:00,^BTCUSD,9280.8,9316.5,9241.8,9278.21,3376,BTN20,9430.0,9430.0,9420.0,9420.0,2.0,-141.79000000000087
79,2020-05-06 13:00:00,^BTCUSD,9275.85,9275.99,9219.14,9248.03,3003,BTN20,9385.0,9405.0,9385.0,9405.0,4.0,-156.96999999999935
80,2020-05-06 18:00:00,^BTCUSD,9365.94,9398.67,9126.37,9156.97,3605,BTN20,9260.0,9260.0,9260.0,9260.0,2.0,-103.03000000000065
81,2020-05-07 06:00:00,^BTCUSD,9295.68,9307.38,9264.75,9287.55,2531,BTN20,9445.0,9445.0,9445.0,9445.0,1.0,-157.45000000000073
