,Date,Symbol_spot,Open_spot,High_spot,Low_spot,Close_spot,Volume_spot,Symbol_fut,Open_fut,High_fut,Low_fut,Close_fut,Volume_fut,Diff
0,2022-01-18 02:00:00,^BTCUSD,42066.77,42067.0,41730.26,41730.26,1130,BTM22,42705.0,42705.0,42705.0,42705.0,1.0,-974.739999999998
1,2022-01-19 08:00:00,^BTCUSD,42219.82,42570.15,42084.69,42488.09,1211,BTM22,42665.0,43000.0,42665.0,43000.0,2.0,-511.9100000000035
2,2022-01-20 10:00:00,^BTCUSD,43309.92,43496.95,43183.84,43299.04,1099,BTM22,43750.0,43750.0,43750.0,43750.0,1.0,-450.9599999999991
3,2022-01-20 12:00:00,^BTCUSD,43027.48,43083.68,42891.03,43057.21,1103,BTM22,43415.0,43415.0,43415.0,43415.0,1.0,-357.7900000000009
4,2022-01-20 20:00:00,^BTCUSD,39772.29,40215.58,39384.7,39841.07,1110,BTM22,39985.0,39985.0,39985.0,39985.0,1.0,-143.9300000000003
5,2022-01-20 21:00:00,^BTCUSD,39841.08,39933.13,38419.05,38437.93,1126,BTM22,40020.0,40020.0,39930.0,39930.0,5.0,-1492.0699999999997
6,2022-01-21 05:00:00,^BTCUSD,38972.83,38973.23,38706.49,38898.2,1008,BTM22,39435.0,39510.0,39435.0,39510.0,5.0,-611.8000000000029
7,2022-01-21 14:00:00,^BTCUSD,38003.62,38310.25,37668.71,38129.32,1009,BTM22,38300.0,38300.0,38300.0,38300.0,1.0,-170.6800000000003
8,2022-01-23 19:00:00,^BTCUSD,35859.06,36035.18,35637.83,35671.23,1106,BTM22,36560.0,36560.0,36560.0,36560.0,1.0,-888.7699999999968
9,2022-01-23 20:00:00,^BTCUSD,35671.21,35729.98,35215.98,35219.59,1149,BTM22,36100.0,36100.0,36100.0,36100.0,1.0,-880.4100000000035
10,2022-01-24 09:00:00,^BTCUSD,33678.68,34324.98,33385.38,34236.81,993,BTM22,34500.0,34500.0,34470.0,34470.0,2.0,-233.19000000000233
11,2022-01-25 11:00:00,^BTCUSD,36876.57,37428.78,36864.29,37211.64,1027,BTM22,37675.0,37675.0,37675.0,37675.0,1.0,-463.3600000000006
12,2022-01-25 12:00:00,^BTCUSD,37211.64,37519.52,37168.56,37343.88,1015,BTM22,37810.0,37810.0,37810.0,37810.0,1.0,-466.1200000000026
13,2022-01-25 14:00:00,^BTCUSD,37143.39,37143.39,36677.14,36874.11,1046,BTM22,37115.0,37115.0,37115.0,37115.0,1.0,-240.88999999999942
14,2022-01-25 17:00:00,^BTCUSD,36756.28,37047.52,36741.89,36961.1,1178,BTM22,37420.0,37420.0,37365.0,37365.0,2.0,-403.90000000000146
15,2022-01-25 20:00:00,^BTCUSD,36879.48,37049.61,36831.37,36850.68,1185,BTM22,37295.0,37295.0,37295.0,37295.0,1.0,-444.3199999999997
16,2022-01-25 23:00:00,^BTCUSD,37807.86,37923.74,37628.62,37651.25,983,BTM22,38130.0,38265.0,38130.0,38265.0,2.0,-613.75
17,2022-01-26 17:00:00,^BTCUSD,36512.78,36889.03,36478.86,36825.79,1013,BTM22,36965.0,37285.0,36965.0,37285.0,3.0,-459.2099999999991
18,2022-02-01 12:00:00,^BTCUSD,38888.19,38906.14,38498.23,38503.64,1105,BTM22,39205.0,39205.0,39205.0,39205.0,1.0,-701.3600000000006
19,2022-02-01 14:00:00,^BTCUSD,38403.07,38738.47,38400.53,38630.47,1072,BTM22,39050.0,39050.0,39050.0,39050.0,1.0,-419.52999999999884
20,2022-02-02 08:00:00,^BTCUSD,38387.7,38425.29,37665.79,37688.71,1009,BTM22,38200.0,38200.0,38200.0,38200.0,1.0,-511.2900000000009
