,Date,Symbol_spot,Open_spot,High_spot,Low_spot,Close_spot,Volume_spot,Symbol_fut,Open_fut,High_fut,Low_fut,Close_fut,Volume_fut,Diff
0,2021-09-27 07:00:00,^BTCUSD,43779.88,43839.09,43356.04,43592.03,1220,BTH22,44635.0,44635.0,44485.0,44625.0,10.0,-1032.9700000000012
1,2021-09-27 08:00:00,^BTCUSD,43587.75,43682.44,43410.05,43540.56,1231,BTH22,44650.0,44650.0,44575.0,44575.0,2.0,-1034.4400000000023
2,2021-09-27 11:00:00,^BTCUSD,43325.25,43373.23,42919.22,43063.19,1182,BTH22,44335.0,44335.0,44070.0,44070.0,2.0,-1006.8099999999977
3,2021-09-27 12:00:00,^BTCUSD,43063.37,43243.7,42968.84,43055.31,1193,BTH22,44110.0,44110.0,44110.0,44110.0,1.0,-1054.6900000000023
4,2021-09-27 13:00:00,^BTCUSD,43055.31,43214.82,42977.64,43037.04,1235,BTH22,44095.0,44095.0,44095.0,44095.0,1.0,-1057.9599999999991
5,2021-09-28 02:00:00,^BTCUSD,42224.11,42308.03,41697.34,41787.78,1290,BTH22,42755.0,42755.0,42755.0,42755.0,1.0,-967.2200000000012
6,2021-09-28 22:00:00,^BTCUSD,41748.1,42207.58,41640.37,42159.52,1426,BTH22,42980.0,42980.0,42980.0,42980.0,1.0,-820.4800000000032
7,2021-09-29 19:00:00,^BTCUSD,41541.04,42359.31,41425.34,42342.07,1328,BTH22,42905.0,42905.0,42905.0,42905.0,1.0,-562.9300000000003
8,2021-09-30 19:00:00,^BTCUSD,43786.5,44005.78,43699.9,43746.39,1315,BTH22,44760.0,44760.0,44760.0,44760.0,1.0,-1013.6100000000006
9,2021-10-01 05:00:00,^BTCUSD,44913.75,47493.55,44872.01,47105.88,1176,BTH22,48305.0,48305.0,48305.0,48305.0,1.0,-1199.1200000000026
10,2021-10-03 17:00:00,^BTCUSD,47801.82,48193.02,47778.36,48006.97,1216,BTH22,49510.0,49525.0,49385.0,49385.0,4.0,-1378.0299999999988
11,2021-10-03 18:00:00,^BTCUSD,48006.97,48309.06,47920.15,48232.01,1254,BTH22,49555.0,49555.0,49555.0,49555.0,1.0,-1322.989999999998
12,2021-10-03 19:00:00,^BTCUSD,48231.92,48288.36,47909.65,47925.38,1224,BTH22,49495.0,49495.0,49495.0,49495.0,1.0,-1569.6200000000026
13,2021-10-04 05:00:00,^BTCUSD,47720.93,47742.73,47516.03,47646.68,1219,BTH22,48830.0,48830.0,48830.0,48830.0,1.0,-1183.3199999999997
14,2021-10-04 09:00:00,^BTCUSD,47970.51,48418.64,47291.75,47391.24,1294,BTH22,48855.0,48855.0,48855.0,48855.0,1.0,-1463.760000000002
15,2021-10-04 11:00:00,^BTCUSD,47736.89,48848.15,47723.28,48617.7,1247,BTH22,49685.0,49685.0,49685.0,49685.0,1.0,-1067.300000000003
16,2021-10-04 18:00:00,^BTCUSD,48917.32,49437.45,48917.32,49264.4,1257,BTH22,50695.0,50760.0,50695.0,50760.0,2.0,-1495.5999999999985
17,2021-10-04 20:00:00,^BTCUSD,49557.72,49576.41,49208.44,49284.6,1306,BTH22,50685.0,50685.0,50650.0,50685.0,3.0,-1400.4000000000015
18,2021-10-04 21:00:00,^BTCUSD,49284.6,49376.53,49088.26,49334.41,1335,BTH22,50670.0,50725.0,50670.0,50725.0,2.0,-1390.5899999999965
19,2021-10-05 04:00:00,^BTCUSD,49876.24,50283.52,49654.59,50262.84,1232,BTH22,51355.0,51355.0,51355.0,51355.0,1.0,-1092.1600000000035
20,2021-10-05 06:00:00,^BTCUSD,49985.31,50117.37,49853.84,49895.37,1268,BTH22,51675.0,51675.0,51675.0,51675.0,1.0,-1779.6299999999974
21,2021-10-05 07:00:00,^BTCUSD,49895.41,50069.55,49736.43,49990.69,1192,BTH22,51645.0,51870.0,51505.0,51870.0,5.0,-1879.3099999999977
22,2021-10-05 08:00:00,^BTCUSD,49990.69,50271.27,49804.46,50208.26,1191,BTH22,51815.0,52245.0,51815.0,52245.0,5.0,-2036.739999999998
23,2021-10-05 09:00:00,^BTCUSD,50208.13,50302.98,49569.88,49867.45,1121,BTH22,52305.0,52305.0,51765.0,51765.0,2.0,-1897.550000000003
24,2021-10-05 11:00:00,^BTCUSD,49795.72,50089.29,49719.13,50085.26,1247,BTH22,51570.0,51650.0,51570.0,51645.0,4.0,-1559.739999999998
25,2021-10-05 12:00:00,^BTCUSD,50085.26,50198.71,49965.68,50157.05,1240,BTH22,51660.0,51660.0,51510.0,51510.0,5.0,-1352.949999999997
26,2021-10-05 13:00:00,^BTCUSD,50157.05,50662.5,50147.4,50639.47,1226,BTH22,52180.0,52180.0,52060.0,52060.0,2.0,-1420.5299999999988
27,2021-10-05 14:00:00,^BTCUSD,50638.88,51246.09,50586.49,51198.04,1215,BTH22,52125.0,52795.0,52125.0,52795.0,5.0,-1596.9599999999991
28,2021-10-06 04:00:00,^BTCUSD,50707.58,50823.48,50461.48,50677.3,1197,BTH22,52110.0,52110.0,52110.0,52110.0,1.0,-1432.699999999997
29,2021-10-06 10:00:00,^BTCUSD,54479.2,55054.13,54315.08,55008.51,1159,BTH22,56715.0,56770.0,56715.0,56770.0,2.0,-1761.489999999998
30,2021-10-06 11:00:00,^BTCUSD,55008.37,55025.71,54519.52,54854.86,1177,BTH22,56510.0,56510.0,56510.0,56510.0,1.0,-1655.1399999999994
31,2021-10-06 13:00:00,^BTCUSD,54587.93,55109.1,54563.13,54564.96,1276,BTH22,56505.0,56505.0,56405.0,56405.0,2.0,-1840.0400000000009
32,2021-10-06 15:00:00,^BTCUSD,55083.41,55322.27,54855.94,54920.91,1236,BTH22,56970.0,56970.0,56970.0,56970.0,1.0,-2049.0899999999965
